QID,Prediction
Q35,发动机故障灯亮没有检查一下，真空真空检查刹车真空检查刹车真空检查刹车真空检查刹车真空检查刹车真空检查刹车真空检查刹车真空检查刹车真空检查刹车真空检查刹车真空检查刹车
Q36,这样的话，都没有得到大家，都不错。配置参考50以下6800才行。抖动，不出来柴油，基本上没有得到大家好50以下6800才行。抖动，不出来柴油，
Q37,起步爬坡会动力，行驶转速高，转速升高，车速加速离合动力，行驶转速高，转速升高，车速加速离合动力，行驶转速高，转速升高，车速加速离合动力，
Q38,二手车事故车卖材料，年限比较好，年限比较好，年限比较好，年限比较好，年限比较好，年限比较好，年限比较好，年限比较好，年限比较好
Q39,熟人修理厂，汽车风挡玻璃，便宜。
Q40,电瓶负极断开下，新插涂抹黄油，断电，防止，防止，防止，防止，防止，防止，防止，防止，防止，防止，防止，防止，防止，防止，防止
Q41,建议节气门电子节气门电子节气门电子节气门开度，转向角度，电脑能否正常范围之内，加装电子节气门电子节气门开度，转向角度，电脑能否正常范围之内，加装电子节气门电子节气门开度
Q42,需要更换一下。
Q43,不会影响，建议人操作超过3000转，车调高，速霸1000转，车调高，速霸1000转，车调高，速霸1000转，车调高，速霸1000转
Q44,这种情况，这种情况，这种情况，这种情况，这种情况，这种情况，这种情况，这种情况，这种情况，这种情况，这种情况，这种情况，这种情况，这种
Q45,保险杠剐蹭比较严重，需要重新喷漆处理，300左右，建议去修理厂喷漆处理，300左右，建议去修理厂喷漆处理，300左右，建议去修理厂喷漆处理，300左右，建议
Q46,变速箱已经侧面有个黑色孔，大概需要看！变速箱油液加多，一种正常变速箱油够，大概五升！大概五升！大概五升！大概五升！大概五升！大概五升！大概五升
Q47,小灯不亮，灯不亮灯不亮，灯不亮不，灯不亮灯不亮，灯不亮灯不亮，灯不亮灯不亮，灯不亮灯不亮，灯不亮灯不亮，灯不亮灯不亮，灯不亮灯不亮，灯不亮灯不亮，灯不亮灯不亮，灯不亮灯不亮，灯不亮灯不亮
Q48,没有发动机没有出现加速，发动机没有出现行驶，出现异响，没有等到回复，时间，系统自动关闭，没有等到回复，时间，系统自动关闭，没有等到回复，时间，系统
Q49,轮胎上没有发生错误，不会安装反，不会影响安装后，不会安装反，不会影响安装后，不会安装反，不会影响安装后，不会安装反，不会影响安装后
Q50,先看看故障，这是正时不正确。
Q51,汽车改装氙气大灯不影响年审找黄牛车，车改回去改了审，找黄牛人拆大灯，车审，找黄牛人拆大灯，车审，找黄牛人拆大灯，
Q52,说中间线路坏，倒车雷达坏，雷达模块坏，倒车雷达坏，雷达模块坏，倒车雷达坏，雷达模块坏，倒车雷达坏，雷达模块坏，倒车雷达坏
Q53,说安装！
Q54,车跑六千公里，年限比较长，进气道里面积碳太多漏气，结合尝试抖动，结合费用大概拆下来，结合费用配件异常，结合尝试抖动，结合费用大概拆下来，结合费用
Q55,现在小扳手提示灯原来提示灯
Q56,需要清洗一下节气门积碳，清洗一下节气门积碳，清洗一下节气门积碳，清洗一下节气门积碳，清洗一下节气门积碳，清洗一下节气门积碳，清洗一下节气门积碳，清洗一下节气门积碳，
Q57,发动机动力正常情况，防冻液消耗有没有蓝烟，会消耗情况。更换几次，有没有解决，需要大修发动机使用寿命23万公里左右。三元催化温度不充分。三元催化，检查出来问题，更换
Q58,抛光开裂，抛光打蜡，用车问题，长期停放，长期停车场一夜漏气地方，抛光打蜡，用车问题，长期停放，长期停车场一夜漏气地方，抛光打蜡，用车问题，长期停放
Q59,描述视频视频显示，这种情况，描述视频显示，13不用。
Q60,检查一下后面倒车灯没闪没电没有。没有电没有倒车影像不亮。不亮就要考虑摄像头没有。排除没有问题解决没有解决没有解决没有解决没有解决没有解决没有解决没有解决没有
Q61,这是发动机故障灯点亮，需要电脑解码才故障码，故障码解决问题，故障码解决问题，故障码解决问题，故障码解决问题，故障码解决问题，故障码解决问题，故障码解决问题，故障码解决问题，故障码解决问题，故障码解决问题
Q62,主要是因为车上控制启动后出现归零，时间，系统自动关闭描述1档启动没劲起动机只需要分析应该雨刮快启动后出现归零，时间，系统自动关闭描述1档启动
Q63,化油器清洗剂毛巾擦干净不不会伤油漆。
Q64,这款车悬架属于独立悬架。
Q65,不不制冷，检查一下机舱温度是否问题，压缩机工作，说感觉感觉空调说？说这种情况可能鼓风机不工作，检查一下压缩机工作？
Q66,车刹车油缺少原因刹车油，已调，刹车油，刹车油，刹车油，刹车油，刹车油，刹车油，刹车油，刹车油，刹车油，刹车油，刹车油，刹车油，刹车油，刹车油，刹车油，刹车油，
Q67,检查右侧检查轮胎气压，没问题，胎压低，检查气压胎，打气2.22.3bar，电脑做下轮胎压，打气导致气压，检查气压胎，打气2.22.3bar，电脑做下
Q68,16款机油公里出现一次没有解答检查是不是缺少机油室盖上面漏机油，。没有半年，，没有等到回复，没有等到回复，时间，系统自动关闭1.机油缺少12，5000
Q69,需要更换半轴需要更换。
Q70,主要发动机没有看到回答客户反应慢，没有等到回复，时间，系统自动关闭1.解答。时间，系统自动关闭1.解答。时间，系统自动关闭1.解答。时间
Q71,每次保养时间不到8000公里正常保养不需要3000之内不需要更换，先到为准，时间去保养时间不到8000公里正常保养不需要3000之内不需要更换，先到为准，时间去
Q72,公里数需要清洗一下节气门就行了。
Q73,汽车行驶之后车要检查。黄灯必须解码器检测一下，防止电瓶打着，避免平整情况，防止电瓶需要进行检查，防止电瓶需要进行检查，防止电瓶需要进行检查，防止电瓶需要
Q74,保养更换消除保养才会提示
Q75,检查油路油泵油路即可
Q76,轮胎划伤不处理
Q77,没有等到回复1.解答问题继续解答问题电话，没有等到回复1.解答问题继续解答问题电话，没有等到回复1.解答问题继续解答问题电话，没有等到回复1
Q78,故障去修理厂调取故障码，看看故障，看看故障，看看故障，看看故障，看看故障，看看故障，看看故障，看看故障，看看故障，看看故障，看看故障，看看故障
Q79,刹车片磨损，回位不好，回位不好，回位不好，回位不好，回位不好，回位不好，回位不好，回位不好，回位不好，回位
Q80,机滤，空气滤芯清洗一下节气门积碳
Q81,油门离合器不易难降下来
Q82,离合器是不是高溢出都调高低里程说快踩到底，再调高低就行。这种情况，离合器是不是高溢出都调高低里程说快踩到底，再调高低就行。这种
Q83,不用说凸轮轴，正时皮带不需要找好正时
Q84,清洁电池，维修费用大概价位，尽量不要长期使用试灯看看尽量找人车看看是否还，导致故障灯亮，需要检查一下发电机不发电，维修费用大概价位，尽量不要长期使用
Q85,需要去四s店进行做定位解决
Q86,主要发动机动力不足，主要离合器打滑引起动力不足会引起动力不足会引起动力不足会引起动力不足会引起动力不足会引起动力不足会引起动力不足会引起动力不足会引起
Q87,描述情况分析问题不知道原因，看看发动机上支起来！
Q88,保险杠喷漆300，修复喷漆300左右
Q89,检查主驾驶线路
Q90,轻微渗油说明气门室盖垫气门室盖垫气门室盖垫漏油，需要更换废气阀
Q91,车转一缸上止点，进气门0.25排气，调整气门间隙，调整气门。
Q92,仪表旁边有个盖子
Q93,故障正时不，间歇正常，建议断一下凸轮轴传感器，具体检查正时链条，具体检查正时链条，具体检查正时链条，具体检查正时链条，具体检查正时
Q94,这种情况通常都拉线问题，这是节气门内部问题，这是节气门翻板发卡，先节气门脏，问题，问题节气门过脏导致，先节气门清洗问题导致，先节气门脏，问题，问题
Q95,目前做过报价应该价格不贵，里面价格比较高。全合成6000块钱。全部拆下来，全合成6000块钱。全部拆下来，全合成6000块钱。全部拆下来，全合成6000块钱
Q96,检查一下轮胎钢圈，检查一下底盘，轮胎，轮胎是否吃胎，检查一下底盘，轮胎，轮胎是否吃胎，检查一下底盘，轮胎，轮胎是否吃胎，检查一下底盘，轮胎，轮胎是否吃胎，检查一下
Q97,检查一下减震器上座平面顶胶套，平衡杆胶套磨损导致
Q98,检查车助力电机转向助力传感器，方向机上面，再买电工装上插上obd插口，插头连接插头是否对应。
Q99,万公里左右四万公里调换一次，两万公里左右，刹车片更换，前轮调换前轮六年不到两万公里左右更换一次，情况一起更换一次，两万公里左右，刹车片更换，前轮调换前轮六年
Q100,不显示歌词功能不支持
Q101,转向灯没有反应，所有故障灯亮，所有无反应，所有无反应，所有无反应，所有无反应，所有无反应，这种情况，这种情况，这种情况，这种情况，
Q102,清洗节气门，喷油嘴积碳，长时间长没有清洗，保养，清理积碳，清理积炭做个全车检查，是否漏气，喷油嘴积碳，清理下积碳，清理积碳，清理积炭做个全车检查，
Q103,没有影响，放心，不会影响驾驶！影响安全，不会影响，放心驾驶
Q104,建议更换玻璃自动升降器，还不好买，换一下玻璃升降器
Q105,前面没有等到回复，没有等到回复，没有等到回复，没有等到回复，没有等到回复，没有等到回复，没有等到回复，没有等到回复，没有等到回复，没有等到回复
Q106,雨刷连杆坏，需要检查异响连接痕迹进行焊接到位引起，建议去美容店帮检查下声音是否存在松动，建议去修理厂检查下异响部位进行焊接到位，检查，连接部位连接
Q107,更换电机价格150元左右
Q108,这款车没有单独添加方向助力泵，需要添加助力油壶，方向比较麻烦，助力油。助力油，助力油壶，方向比较麻烦，助力油。助力油，助力油壶，
Q109,更换一下节气门，检查一下火花塞节气门看看
Q110,外壳更换，外壳，更换配件
Q111,找到内部需要更换大灯，需要更换大灯已发送
Q112,刹车片刹车灯一起更换，需要拆掉刹车片后刹车灯一起更换
Q113,检查控制盒，检查升降器控制器，没有声音副驾驶调节，控制器，问题，问题12小时，没有等到回复，时间，系统自动关闭1.检查控制盒，需要检查控制盒，
Q114,发动机空调开关是不是打开ac开关是否打开？说没有大问题，添加冷却液没有加够，还少，先确定没有少说情况，交流异常空调检查温控开关打开，看下
Q115,主要更换机油三芯燃油，喷油器，喷油器空气滤芯，空气滤芯，空气滤芯，空气滤芯，空气滤芯，空气滤芯，空气滤芯，空气滤芯，空气滤芯，空气滤芯，空气滤芯
Q116,卡松皮带松造成。建议去4s店检查下。
Q117,检查车窗保险线路保险线路。
Q118,价格温度低
Q119,安装后加装
Q120,刹车报警灯，刹车片警告需要刹车片，刹车片磨损极限，刹车片磨损极限，刹车片磨损极限，刹车片磨损极限，刹车片磨损极限，刹车片磨损极限，刹车片磨损极限，刹车片磨损极限，
Q121,直接清洗一下节气门
Q122,改装，没有透镜，没有透镜，没有透镜，没有透镜，没有透镜，没有透镜，没有透镜，没有透镜，没有透镜，没有透镜，没有透镜，没有透镜，没有透镜
Q123,塑料胶工具断裂引起，固定牢引起，固定牢引起，固定牢引起，固定牢引起，固定牢引起，固定牢引起，固定牢引起，固定牢引起，固定牢引起
Q124,保养需要更换全车，包括全车油液，刹车油，火花塞，汽滤，火花塞，汽滤，火花塞，汽滤，火花塞，汽滤，火花塞，汽滤，火花塞，汽滤，火花塞，汽滤，
Q125,正时链条安装！
Q126,电瓶没电，需要检查电瓶寿命三年更换一次电，检查电瓶是否电量
Q127,车辆行驶观察车辆是否异常之前正常，解码器踩住启动间隔半年亮建议先对进行分析可能发动机没什么异常影像之前正常，解码器踩住启动间隔半年亮建议先对进行分析可能发动机没什么异常
Q128,描述，朋友，故障现象，描述，朋友，故障现象，描述，朋友，故障现象，描述，朋友，故障现象，描述，朋友，故障现象，描述，朋友，故障
Q129,带带带带带带带带带带带带带带带带带带带带带带带带带带带带带带带带带带带带带带带带带
Q130,凉车发动机反应5分钟，挂几次钥匙门35分钟，很少开，很少开，很少开5分钟，很少开，很少开，很少开5分钟，很少开，很少开
Q131,锁块缺油导致。需要检查一下线路中控锁，没有开锁，行。
Q132,现在问题已经12小时之后才会出现故障灯亮，现在疑问，没有等到回复，没有等到回复，没有等到回复，没有等到回复，没有等到回复，没有等到回复，没有
Q133,建议检查下短，声音好像声音消失。问一下开车问一下是否有积碳，声音看到回复，系统自动关闭1一次，问一下开车问一下是否有积碳，声音看到回复
Q134,4S店维修店重新钣金店重新钣金店重新钣金店重新钣金店重新钣金店重新钣金店重新钣金店重新钣金店重新钣金店重新钣金店重新钣金店重新钣金店重新
Q135,提供车身漏油，地方变形，地方变形，地方变形，地方变形，地方变形，地方变形，地方变形，地方变形，地方变形，地方变形，地方变形，地方变形，地方
Q136,两种可能性都车窗开启窗玻璃都车窗开启窗玻璃都车窗开启窗玻璃都车窗开启窗玻璃都车窗开启窗玻璃都车窗开启窗玻璃都车窗开启窗玻璃都车窗开启窗玻璃都车窗开启窗玻璃都车窗开启
Q137,描述，这种情况变速箱内部发出声音，去4S店做一下变速箱进行变速箱进行变速箱进行检查变速箱D档声音，应该变速箱内部换挡机构本身故障，去四s店做一下变速箱
Q138,这种，完全没有问题，没有问题。
Q139,标准4.2不到机油，不，机油不低于下限没有问题。
Q140,外循环状态没有故障比较好拆出来仪表台内部零部件受力以后再针对检查仪表台内部零部件受力比较好拆出来仪表台内部零部件受力以后再针对检查仪表台内部零部件受力
Q141,熄火以后停状态，属于正常现象，属于正常现象，属于正常现象，属于正常现象，属于正常现象，属于正常现象，属于正常现象，属于正常现象，属于正常现象，
Q142,全合成机油比较，不错。时间，系统自动关闭1.建议选择嘉实多全合成机油比较，000后出现状况不错。
Q143,5W，美孚半合成全合成机油，半合成发动机半合成贵，美孚半合成全合成机油，半合成发动机半合成贵，美孚半合成全合成机油，半合成发动机半
Q144,280带好280发动机故障率低
Q145,功放问题，功放必须功放喇叭插头，这种情况功放改线路。
Q146,更换机油，机滤，空滤，空调滤。
Q147,该车自然吸气发动机，
Q148,4s店800左右！
Q149,空调吹效果比较有效清除一下内部灰尘，
Q150,颜色不同，正常刻度，正常刻度，正常刻度，正常刻度，正常刻度，正常刻度，正常刻度，正常刻度，正常刻度，正常刻度，正常刻度，正常刻度，正常刻度
Q151,四个轮胎胎压系统报警，建议复位胎压复位试试
Q152,建议轮胎平衡，导致，需要做动平衡检查动平衡平衡，导致，需要做动平衡检查动平衡平衡，导致，需要做动平衡检查动平衡平衡，导致，需要做动平衡检查动平衡平衡，导致
Q153,先看
Q154,检查汽油泵压力是否正常，清洗喷油嘴检查火花塞，检查火花塞，检查火花塞，检查火花塞，检查火花塞，检查火花塞，检查火花塞，检查火花塞，检查火花塞，检查火花塞，检查火花塞
Q155,单独更换一条轮胎，胎，更换1.轮胎需要换，一条轮胎
Q156,组合开关，电路板，看看灯泡，看看灯泡，看看灯泡，看看灯泡，看看灯泡，看看灯泡，看看灯泡，看看灯泡，看看灯泡，看看灯泡，看看灯泡，看看灯泡，
Q157,摄像头坏摄像头问题，摄像头电路问题，摄像头电路问题，摄像头电路问题，摄像头电路问题，摄像头电路问题，摄像头电路问题，摄像头电路问题，摄像头电路问题，摄像头电路问题，
Q158,修复后保险杠，外面保险杠500左右，不换保险杠，外面保险杠500左右，不换保险杠，外面保险杠500左右，不换保险杠，外面保险杠500左右，不换保险杠，外面
Q159,关闭车窗，关闭
Q160,建议您附近底漆清洗剂，用表板蜡，，建议清洗剂，用表板蜡，，建议清洗剂，用表板蜡，，建议清洗剂，用表板蜡，，建议清洗剂，用表板蜡，，建议清洗剂，用表板
Q161,看声音后桥里里发出声音差速器里面响，响声后桥里里发出声音差速器里面响，响声后桥里里发出声音差速器里面响，响声后桥里里发出声音
Q162,正常都节气门需要更换，想解决建议两万公里车看看继续回答，想问一下开车习惯应该车身产生积碳
Q163,屏幕1，屏幕1，屏幕1，屏幕1，屏幕1，屏幕1，屏幕1，屏幕1，屏幕1，屏幕1，屏幕1，屏幕1，屏幕1，屏幕
Q164,油耗会有点事情不会磨损，没有影响肯定鼓包需要更换。轮胎建议过度磨损，个人建议更换。轮胎建议过度磨损，个人建议更换。轮胎建议过度磨损，个人建议更换。
Q165,这种情况主要两个喇叭本身问题导致，二是车辆方向盘上面主驾驶喇叭触点虚接导致，二是车辆方向盘上面主驾驶喇叭触点虚接导致，二是车辆方向盘上面主驾驶喇叭触点虚接导致
Q166,不需要，必须四个活塞缸盖，必须排气凸轮轴，必须四个活塞，必须排气凸轮轴，必须使用专用工具缸盖，必须使用专用工具缸盖，必须使用专用工具缸盖，必须使用专用工具缸盖，
Q167,点火线圈问题，缸内积碳罐线路短路
Q168,查网关主副驾驶侧杂物箱内，外接电源口下方带有外接电源，需要外接电源口下方外关闭外接电源用来控制内外循环。需要拆卸右侧远光灯里面专用外循环。车上外
Q169,更换后，必须专业一起更换
Q170,进行下载视频歌曲视频
Q171,没有等到回复，没有等到回复，没有等到回复，没有等到回复，没有等到回复，没有等到回复，没有等到回复，没有等到回复，没有等到回复，没有等到回复，
Q172,汽车发动机异响，可能排气管漏气
Q173,USB线u盘，盘，试试，不知道，建议拍照过来端子，手机试试
Q174,需要复位提示，需要复位提示，需要复位提示，需要复位提示，需要复位提示，需要复位提示，需要复位提示，需要复位提示，需要复位提示，需要复位提示，需要
Q175,刹车软需要磨合期一段时间好，会出现刹车总泵滑动
Q176,搭铁发现异常肯定会大
Q177,建议检测盒子弄好信息错误，很可能发动机水温上来发动机原因搞，时间，系统自动关闭1.情况检测盒子弄好信息错误，因素实惠。情况分析建议检查有没有
Q178,主要是因为启动皮带启动半个小时以上，出现一次，问题系统自动关闭描述1试试。早上关闭描述1试试。早上关闭描述1试试。早上关闭描述1试试。早上关闭描述
Q179,防侧滑工作声音。这种情况下护板松矿轴承问题轴承问题轴承问题轴承问题轴承问题轴承问题轴承问题轴承问题轴承问题轴承问题轴承问题轴承问题轴承问题轴承问题轴承问题轴承
Q180,轮胎花纹里看下相同，看实际！
Q181,大灯不聚光，建议加装透镜加雪莱特，不聚光灯，加装透镜加比较聚光加装，不是加装改装原车，找透镜加装透镜，雪莱特，不聚光，加装透镜加
Q182,烧机油需要大修发动机
Q183,情况一下球头1.6没有同步器机构问题。
Q184,抛光处理。
Q185,大概需要两年左右更换一次。
Q186,前挡玻璃，质量建议去4s前挡贴膜。
Q187,描述情况分析个人推荐购买
Q188,这款车轮胎，邓禄普轮胎价格大概，购买轮胎最好不要买购买，网上汽配城才能保证
Q189,建议四轮胎监测系统都不稳定，解码，建议解码仪检测一下看看能否清除一下看看能否清除一下看看能否清除一下看看能否清除一下看看能否清除一下看看能否清除一下看看
Q190,网络三个胎建议最好底盘检查下底盘检查好检查下底盘检查好检查下底盘检查好检查下底盘检查好检查下底盘检查好检查下底盘检查好检查下底盘检查
Q191,想人不想，没有等到回复，系统自动关闭，没有等到回复，系统自动关闭，没有等到回复，系统自动关闭，没有等到回复，系统自动关闭，没有等到回复，系统
Q192,气门弹簧个人涨紧轮。水泵皮带张紧器紧轮。水泵皮带张紧器紧轮。水泵皮带张紧器紧轮。水泵皮带张紧器紧轮。水泵皮带张紧器紧轮。水泵皮带张紧器
Q193,改装东西淘宝汽车美容。
Q194,等到回复，没有等到回复，系统自动关闭，没有等到回复，系统自动关闭，没有等到回复，系统自动关闭，没有等到回复，系统自动关闭，没有等到回复，系统自动
Q195,描述，描述原车大灯，选择国产九加，质量比较不错，质量不错。质量不错。质量不错。原车大灯疝气大灯，选择国产九加，原车大灯疝气大灯，选择国产九加，
Q196,已经解决，很方便
Q197,详细操作步骤，汽车运行显示，低压高压，，查看空调低压高压，，接到低压，，发空调，直到发动，低压后低压，直接接到空，找到车后，直到低压一到
Q198,这种情况应该车身控制模块模块控制模块失灵，所有部件不同开关问题
Q199,不会自动熄火没事
Q200,烧机油
Q201,喷水滴水，可能里面有气还可能喷水电机可能水堵，可能里面结冰不平，可能原因可能里面有气不喷水可能里面结冰不平，可能原因可能里面有气不喷水可能里面结冰
Q202,品牌机油，建议使用好点，建议使用，建议使用，建议使用，建议使用，建议使用，建议使用，建议使用，建议使用，建议使用，建议使用，建议使用，建议
Q203,问题问题，发动机故障灯亮检测故障灯亮，发动机都会发动机故障灯亮，发动机都会发动机故障灯亮，发动机都会发动机故障灯亮，发动机都会发动机故障灯亮，发动机都
Q204,保养一次好
Q205,很高兴回答导致，知道具体咨询一下知道具体咨询一下知道具体咨询一下知道具体咨询一下知道具体咨询一下知道具体咨询一下知道具体咨询一下知道具体咨询一下知道具体咨询一下
Q206,这种情况，这种情况，重点检查空调管路，连接正常，使用酒精制冷，这种情况，这种情况，重点检查空调管路，连接正常，使用酒精制冷，这种情况，这种情况
Q207,换配件。没有等到回复，系统自动关闭，没有等到回复，系统自动关闭，没有等到回复，系统自动关闭，没有等到回复，系统自动关闭，没有等到回复，系统自动
Q208,找找找一下，轻微不地方分析，这种问题，这种问题，这种问题，这种问题，这种问题，这种问题，这种问题，这种问题，这种问题，这种问题，这种
Q209,建议购买双离合好，不错！
Q210,建议去底盘发动机造成异响发动机转速不一定注意噪音，速度降低，出现噪音，高速出现噪音，高速出现噪音，高速出现噪音，高速出现噪音，高速出现噪音，高速出现
Q211,更换灯座
Q212,建议先对皮带没有之前没有回复，没有等到回复，系统自动关闭，没有等到回复，系统自动关闭，没有等到回复，系统自动关闭，没有等到回复，系统自动关闭，没有
Q213,提示设置里面，再调试模式，再调试模式，再调试模式，再调试模式，再调试模式，再调试模式，再调试模式，再调试模式，再调试模式，再
Q214,发动机皮带松导致皮带声音导致皮带声音导致皮带声音导致皮带声音导致皮带声音导致皮带声音导致皮带声音导致皮带声音导致皮带声音导致皮带声音导致皮带声音导致皮带声音导致皮带
Q215,经常跑起来经常建议经常建议经常建议经常建议经常建议经常建议经常建议经常建议经常建议经常建议经常建议经常建议经常建议经常建议经常建议经常建议经常建议经常建议经常建议
Q216,很贵，走200300500元
Q217,全部更换好，再试车
Q218,保护保护车漆，黑色属于黑色，黑色属于黑色，黑色属于黑色，黑色属于黑色，黑色属于黑色，黑色属于黑色，黑色属于黑色，黑色属于黑色，黑色属于黑色，
Q219,普通一天时间，更换好，还要800元。
Q220,没有影响，变速箱没有问题，放心使用。
Q221,清理积碳，可能天气，更换火花塞，更换火花塞，更换火花塞，更换火花塞，更换火花塞，更换火花塞，更换火花塞，更换火花塞，更换火花塞，更换火花塞，更换火花塞，更换火花塞
Q222,检查一下冷却液液压挺住是否损伤。
Q223,需要检查一下曲轴，更换完之后，更换相应配件。需要更换相应怠速马达，更换相应配件。需要更换相应怠速马达，更换相应配件。需要更换相应怠速马达，更换相应配件
Q224,这款车电瓶充满轿车，请放心用车
Q225,抖动严重。比较严重需要检查清洗一下新车还需要检查清洗一下新车还需要检查清洗一下新车还需要检查清洗一下新车还需要检查清洗一下新车还需要检查清洗一下新车还需要
Q226,缺损耗，暂时开着观察。
Q227,正常，发动机冷却系统完全打开功能。水温没有完全打开节温器还没有循环不好，发动机没有完全没有问题发动机冷却系统温度，水温没有完全打开节温器还没有循环不好，发动机
Q228,清洗节气门油路系统油路
Q229,这种情况需要电脑读取一下发动机电控系统故障码数据流，重点检查读取具体故障码，重点检查电控系统故障码数据流，重点检查读取具体故障码，重点检查电控系统故障码数据流，重点检查
Q230,电瓶电量，电量充足发电机35左右，低于35左右，低于35左右，低于35左右，低于35左右，低于35左右，低于35左右，
Q231,需要去4s店7万公里，需要问问题已经12小时后大众车系汽车有没有现场问问题，没有等到回复，系统自动关闭1.顿挫感，有没有看见，没有等到回复，
